id;Наименование прокуратуры (SV-0001);REGION;Телефон канцелярии (SV-0004);Электронный адрес канцелярии(SV-0005);Адрес приемной(SV-0006);OKATO;CODE;autokey
2470;Прокуратура Жердевского района Тамбовской области;Тамбовская область;8-475-35 5-18-35;prokgerdevka@68.mailop.ru;393670, Тамбовская область, г. Жердевка, ул. Советская, дом № 33 А;68;387952060;FED_GENPROK_ORGANIZATION_2470
2479;Прокуратура Первомайского района Тамбовской области;Тамбовская область;8-475-48 2-33-75;prokpervomaysk@68.mailop.ru;393700, Тамбовская область, рабочий посёлок Певомайский, ул. Советская, дом № 209;68;387955854;FED_GENPROK_ORGANIZATION_2479
2464;Мичуринская транспортная прокуратура Московской межрегиональной транспортной прокуратуры;Тамбовская область;7 (47545) 3-25-29;micht@190.mailop.ru;393761, Тамбовская обл., г. Мичуринск, ул. Красная, д. 68-а;68;382695477;FED_GENPROK_ORGANIZATION_2464
2474;Прокуратура Мичуринского района Тамбовской области;Тамбовская область;8-475-45 5-30-72;prokmichurinsk-r@68.mailop.ru;393761, Тамбовская область, г. Мичуринск, ул. Полтавская, дом № 108;68;387953887;FED_GENPROK_ORGANIZATION_2474
2467;Прокуратура г. Мичуринска Тамбовской области;Тамбовская область;8-475-45 5-32-52;prokmichurinsk@68.mailop.ru;393761, Тамбовская область, г. Мичуринск, ул. Полтавская, дом № 108;68;387951955;FED_GENPROK_ORGANIZATION_2467
2481;Прокуратура Пичаевского района Тамбовской области;Тамбовская область;8-475-54 2-78-59;prokpichaevo@68.mailop.ru;393790, Тамбовская область, село Пичаево, ул. Волчкова, дом № 60;68;387956834;FED_GENPROK_ORGANIZATION_2481
2486;Прокуратура Староюрьевского района Тамбовской области;Тамбовская область;8-475-43 4-13-69;prokstarourevo@68.mailop.ru;393800, Тамбовская область, село Староюрьево, ул. Космонавтов, дом № 5А;68;387958159;FED_GENPROK_ORGANIZATION_2486
2485;Прокуратура Сосновского района Тамбовской области;Тамбовская область;8-475-32 2-27-08;proksosnovka@68.mailop.ru;393840, Тамбовская область, рабочий посёлок Сосновка, ул. Котовского, дом № 44;68;387958021;FED_GENPROK_ORGANIZATION_2485
2468;Прокуратура г. Моршанска Тамбовской области;Тамбовская область;8-475-33 2-15-60;prokmorchansk@68.mailop.ru;393950, Тамбовская область, г. Моршанск, ул. Ленина, дом № 44;68;387952006;FED_GENPROK_ORGANIZATION_2468
2535;Тверская межрайонная природоохранная прокуратура Волжской межрегиональной природоохранной прокуратуры;Тверская область;8 (482-2)58-58-62;tmpp_prokuratura@mail.ru;170008, Тверская область, г. Тверь, проспект Победы, д. 35;28;382519551;FED_GENPROK_ORGANIZATION_2535
2496;Волжская межрегиональная природоохранная прокуратура;Тверская область;8(4822) 36-96-01;vmpp2014@mail.ru;170034, Тверская область, г. Тверь, ул. Дарвина, д. 9;28;360138554;FED_GENPROK_ORGANIZATION_2496
2537;Тверская прокуратура по надзору за соблюдением законов в исправительных учреждениях;Тверская область;8 (4822)32-01-10;itu@69.mailop.ru;170034, Тверская область, г. Тверь, ул. Ерофеева, 5,  ;28;384891007;FED_GENPROK_ORGANIZATION_2537
2536;Тверская межрайонная транспортная прокуратура Московской межрегиональной транспортной прокуратуры;Тверская область;8 (4822) 57-22-01;tvet@190.mailop.ru;170043, г. Тверь, ул. 1-я Желтиковская, д. 5, корп. 1;28;382696445;FED_GENPROK_ORGANIZATION_2536
2502;Осташковская межрайонная природоохранная прокуратура Волжской межрегиональной природоохранной прокуратуры;Тверская область;8 (482-35)5-16-25;ostashkovprok@yandex.ru;172730, Тверская область, г. Осташков, ул. Рабочая, д. 9;28;382514629;FED_GENPROK_ORGANIZATION_2502
2504;Прокуратура Андреапольского района Тверской области;Тверская область;8 (48267)3-13-08;andreapol@69.mailop.ru;172800, Тверская область, г. Андреаполь, ул. Новгородская, д. 17 ;28;384857856;FED_GENPROK_ORGANIZATION_2504
2528;Прокуратура Спировского района Тверской области;Тверская область;8 (48-276) 2-18-22;spirovo@69.mailop.ru;пл. Советская, д. 7, п. Спирово, Тверская область, 171170;28;384886851;FED_GENPROK_ORGANIZATION_2528
2527;Прокуратура Сонковского района Тверской области;Тверская область;8 (48246) 2-12-53;sonkovo@69.mailop.ru;пр. Ленина, д. 30, п. Сонково, Тверская область, 171450;28;384886787;FED_GENPROK_ORGANIZATION_2527
2533;Прокуратура Центрального района г. Твери Тверской области;Тверская область;8 (4822) 43-05-88;centralnaya@69.mailop.ru;пр. Победы, 30/19, г. Тверь, 170008;28;384890675;FED_GENPROK_ORGANIZATION_2533
2511;Прокуратура Калининского района Тверской области;Тверская область;8 (4822) 43-02-16;kalininskaya@69.mailop.ru;пр. Победы, д. 30/19, г. Тверь, 170008;28;384863820;FED_GENPROK_ORGANIZATION_2511
